tenant_id,page_id
2,1519
2,1313
2,827
1,670
1,32
2,1058
2,999
2,298
2,232
2,817
2,1546
1,668
2,423
2,607
1,767
2,823
1,767
2,655
2,1519
2,1034
4,734
2,395
1,390
2,1546
1,1417
2,949
2,1268
2,1519
2,666
1,275
2,598
1,113
2,886
2,1546
2,1287
2,1068
1,614
2,1084
1,508
2,1736
2,1238
2,456
1,506
2,1519
2,916
2,1629
1,1273
2,1629
4,244
2,1084
2,801
2,765
2,1546
2,1128
2,1570
2,975
2,1355
1,160
2,629
2,1519
1,900
2,352
1,620
1,124
2,144
1,584
2,639
2,1546
2,1115
2,957
1,865
2,952
1,584
2,1519
2,1469
1,1372
1,564
2,781
2,1546
2,642
2,975
2,857
2,907
2,1299
2,1519
2,163
1,674
2,195
1,883
1,1095
1,588
2,1546
2,1003
2,393
2,781
2,264
2,834
2,938
2,1519
2,1544
2,1277
2,1798
2,1546
2,1616
2,566
1,1005
1,184
1,184
2,640
1,184
2,1519
1,184
4,244
2,487
1,645
2,1546
2,960
2,1519
2,974
1,1471
2,1068
2,1546
2,678
2,1536
2,1519
1,1432
1,186
1,548
2,741
2,206
2,1546
2,1092
2,513
2,583
1,416
2,1249
2,781
2,839
2,804
1,1159
2,1519
2,1678
2,1546
1,1230
1,597
2,1482
2,754
2,570
2,1519
1,690
2,1546
2,866
2,684
2,1519
2,1504
1,1167
2,839
2,817
2,1546
2,413
2,343
2,840
2,1519
2,1114
2,1546
2,1058
4,452
2,234
2,495
2,728
1,787
1,808
2,1519
2,1324
2,1111
2,1546
2,1395
2,1519
2,1761
2,731
2,307
2,627
2,1546
2,1007
2,842
2,731
2,366
2,1027
2,1519
2,1546
1,1098
2,1519
2,796
2,827
2,1138
1,683
2,769
2,1546
2,916
2,1519
2,1844
2,1100
2,1546
2,1453
1,251
2,533
2,1519
2,788
2,194
1,192
1,113
2,1200
2,1365
2,533
2,1344
2,1546
2,1090
2,1020
2,1519
3,134
1,710
2,1546
2,384
2,1519
2,545
2,1546
2,838
2,487
1,317
2,1506
2,874
2,194
2,1525
2,1711
2,1525
1,594
1,594
2,1019
2,1035
1,498
2,907
2,403
2,1525
2,1442
2,972
2,238
2,1054
2,1519
2,801
1,1031
1,1380
2,1253
2,128
2,1546
1,1380
2,1558
1,811
2,1299
2,281
2,1100
2,1519
2,242
4,452
2,1420
2,1546
2,238
2,650
2,186
2,1068
2,1032
2,524
2,1330
2,728
2,897
2,238
2,574
2,818
2,857
2,238
2,262
1,924
1,924
2,1853
2,238
2,1524
1,1458
2,802
2,417
2,837
2,910
2,827
2,302
2,570
1,877
2,215
1,386
1,243
2,1164
1,657
2,1654
2,1235
2,699
2,362
2,193
2,767
1,1435
1,270
2,1672
4,200
2,1100
4,200
2,1792
2,331
1,360
2,487
2,987
2,1600
2,1082
1,962
1,1099
2,67
2,1082
2,793
1,901
1,1421
2,456
1,1278
2,568
2,568
4,199
2,1096
2,1227
2,1144
2,623
2,911
2,1624
2,1450
1,1410
2,1227
1,1021
2,133
2,1066
2,967
2,1227
2,941
2,376
2,1149
2,152
2,1462
1,831
2,1227
2,466
2,863
1,308
1,291
2,1386
2,1578
1,752
2,1360
2,957
2,1227
4,401
2,1230
2,1335
2,692
2,410
2,1330
2,1230
1,700
1,293
2,1170
1,968
2,1227
2,1035
2,361
2,1207
2,195
2,801
1,1303
2,1235
2,1313
2,1184
2,1012
2,1227
2,1132
2,1277
1,406
2,1211
2,628
2,367
2,1288
1,865
1,1353
2,1519
1,1450
2,941
2,1021
2,1705
2,1774
1,404
3,130
2,879
2,858
2,643
1,832
2,629
2,1029
2,864
1,508
2,1073
1,685
2,1264
2,1751
2,1311
2,679
1,1336
2,1029
2,1683
2,1625
2,1229
2,1346
2,1168
2,1202
2,1419
2,1164
2,1125
2,1329
2,1044
1,226
2,1026
2,1227
1,1393
2,1144
1,571
2,1406
2,700
2,1033
1,157
2,1395
2,886
2,1164
2,601
2,1204
2,1537
2,256
2,1517
2,466
2,1227
2,960
1,1141
2,556
2,1017
2,1164
2,907
4,213
2,1164
1,862
2,625
2,1588
2,1035
2,636
2,170
2,1291
2,1360
2,1459
2,1227
2,1040
2,1035
2,905
2,955
2,342
2,782
1,937
2,1165
2,1165
2,609
4,599
2,1381
1,1395
2,708
2,1735
2,1220
2,628
2,1165
2,838
2,1165
2,873
2,1448
2,1660
2,798
2,1185
2,86
2,739
2,887
2,917
2,1227
2,723
2,1044
1,996
2,1096
2,1165
2,80
2,875
2,1381
2,1101
3,24
2,455
2,1264
2,1531
2,1403
2,861
2,266
2,1025
2,1430
2,328
2,680
2,1269
2,1200
2,1018
1,1386
1,27
1,1151
2,1227
2,875
2,1110
1,1005
2,1453
2,862
2,862
2,752
3,106
2,1262
2,1032
2,873
2,1427
1,190
2,1695
2,624
2,699
2,1371
2,1239
2,1227
2,1227
4,537
2,1044
2,1044
2,1604
1,468
4,224
2,1315
2,1044
2,841
2,776
2,1857
2,594
2,1282
2,1222
2,884
2,1314
2,1101
1,382
2,996
2,250
2,1198
2,1122
2,1402
2,941
2,342
2,812
4,472
2,1424
2,1493
2,1108
2,830
2,362
2,600
2,1457
2,1216
2,1004
1,1119
2,806
2,1346
2,1332
2,1012
2,1407
4,406
1,246
1,1397
2,1567
2,1477
2,762
2,1118
2,1290
1,1333
2,872
2,1466
2,870
2,1054
2,1278
2,417
2,660
2,1315
2,881
2,808
2,1187
2,781
2,883
4,537
2,1119
1,1348
2,349
2,839
2,1260
2,280
2,428
2,752
2,1204
2,636
2,866
2,1086
2,819
2,259
2,813
2,1354
2,818
2,636
2,1093
2,364
2,1044
2,869
2,1421
1,675
2,737
2,805
2,775
4,481
2,636
2,1384
2,891
2,636
2,1139
2,754
2,1363
2,1101
2,808
2,484
2,1437
2,699
2,1564
2,866
2,967
2,596
4,527
2,995
3,111
2,1472
4,596
2,875
2,789
2,1810
2,1175
2,757
2,1579
1,443
2,1008
2,496
2,377
2,1526
2,1470
2,712
2,812
2,960
2,1631
2,664
2,1415
2,118
2,1378
2,859
2,1265
2,1286
2,1705
2,923
1,719
2,878
2,1645
2,1342
2,1412
4,537
2,1332
2,843
1,982
1,554
2,1390
2,1164
2,1276
2,1533
2,1748
2,520
2,536
2,1044
1,1042
2,623
2,321
2,421
2,767
2,1811
1,10
2,280
2,1033
2,903
2,1071
2,715
2,995
2,596
2,859
2,673
2,767
2,1403
4,242
2,1393
2,203
2,1406
2,649
2,633
2,1656
2,371
2,761
2,1485
2,1165
1,295
2,621
2,706
4,546
2,1491
2,435
2,1220
2,675
2,1235
2,1255
2,1012
1,547
2,1233
2,864
2,665
2,1073
2,1018
2,832
2,1077
2,253
2,308
2,1158
2,1096
2,749
2,871
1,854
2,1156
2,436
2,782
2,949
2,1165
4,470
2,607
2,1227
2,207
2,421
2,340
2,1771
2,1164
1,1081
2,822
2,1147
2,272
2,1615
3,153
2,1406
2,1265
2,687
2,1227
1,689
2,1792
2,1180
2,638
1,712
2,833
2,1177
1,1379
1,1057
2,401
2,1317
2,1144
2,1044
2,680
2,1399
2,1018
1,475
2,1410
1,318
2,255
2,817
2,1416
2,767
2,1529
2,596
2,1510
2,1227
2,897
2,1252
2,156
1,799
2,1684
2,378
2,1128
4,368
2,854
2,678
2,723
2,421
2,922
2,809
2,1437
2,1227
2,1058
2,1095
2,885
2,1474
2,861
2,1266
2,393
2,1343
2,130
2,601
2,1317
2,628
2,1059
2,1277
2,1419
2,891
2,1402
2,1427
2,672
2,425
2,1227
2,517
2,636
2,1506
2,1419
2,1177
2,1137
2,835
2,1101
2,676
1,238
1,318
2,636
2,1041
2,1149
2,1317
2,1360
2,1335
2,649
2,954
1,894
2,869
2,1426
2,1441
2,247
2,1381
2,722
2,1096
2,380
2,636
2,1227
2,1420
2,722
2,1426
4,239
2,1410
2,646
1,821
1,421
2,1348
2,884
2,814
2,766
2,646
2,139
2,1044
2,1410
2,1323
2,665
2,665
1,578
2,665
2,1432
4,538
2,291
4,399
2,1160
1,1108
2,760
2,665
2,1269
2,767
2,437
2,632
2,1531
2,1096
1,613
2,1062
2,834
2,1262
2,823
2,1369
2,1585
2,749
2,732
2,861
2,734
1,1175
2,843
2,1246
2,636
2,497
2,148
2,1086
2,1550
2,1380
2,776
2,1004
2,700
2,636
2,1488
2,832
2,1220
1,1366
2,1499
2,817
2,1198
2,558
2,219
2,1035
2,1093
2,679
2,741
2,734
2,1343
2,789
2,861
1,1107
2,484
2,798
2,1346
2,1370
4,352
2,1597
2,934
2,1705
2,340
1,1206
2,603
2,838
4,337
2,1345
2,592
2,357
2,1362
2,962
2,242
1,894
2,1220
2,312
2,434
2,941
1,1157
2,1265
2,410
2,414
2,1068
2,90
2,1392
2,63
2,1479
2,734
2,1299
4,564
2,612
2,870
2,1498
2,196
2,851
2,855
2,712
1,1000
2,195
2,725
2,354
2,1122
2,978
2,1085
2,536
2,435
2,1139
2,1810
2,922
1,1012
2,922
2,420
2,1220
2,1508
2,1498
2,884
2,1144
2,780
2,1643
2,154
4,503
2,1240
1,162
2,325
2,924
2,1165
2,1274
2,992
2,1267
2,734
2,717
2,1624
2,1083
2,922
2,808
2,1409
2,856
2,1486
2,674
1,1134
2,863
2,1448
1,867
2,771
2,1175
2,644
2,1388
1,1062
2,1161
2,873
1,886
2,1394
2,1498
2,1390
2,661
1,729
2,1508
2,1345
2,1290
2,587
2,870
2,873
1,890
2,1387
2,632
2,203
2,788
2,592
2,168
2,734
2,1334
2,1401
2,1471
2,1342
2,851
2,813
2,1363
2,1334
2,877
1,155
2,1147
4,648
2,79
2,188
2,884
1,906
2,280
2,1216
2,1336
2,1392
2,1326
1,822
2,1246
4,366
2,772
2,754
2,1006
2,1066
2,840
2,834
2,1211
2,904
2,1463
2,45
2,1699
2,908
2,1006
2,555
2,871
2,734
2,1369
2,1370
1,931
2,857
2,790
2,1448
2,1131
2,1448
2,861
2,787
2,129
2,142
2,583
2,762
2,242
4,605
2,577
2,104
2,1485
2,174
2,375
2,642
2,234
2,556
2,1688
2,1160
2,365
2,1023
2,649
2,298
2,519
2,365
1,1032
2,1261
2,215
3,121
2,866
1,1453
2,437
4,552
2,1274
2,1465
2,1406
2,835
2,502
2,1585
2,1499
2,1058
2,923
2,1279
2,1498
2,1138
2,1018
2,1432
2,1346
2,1314
2,221
2,987
1,1152
2,908
2,1124
2,1135
2,963
2,230
2,875
2,655
2,1227
2,941
2,875
2,1439
2,484
2,1456
2,1499
2,332
2,1035
2,1435
2,680
2,1340
2,845
1,1324
2,1132
2,941
2,1310
2,854
2,987
1,539
2,236
2,780
4,217
4,396
2,808
2,1265
1,680
2,706
1,372
2,206
2,800
2,144
2,1377
2,796
2,429
2,195
2,878
2,642
2,808
2,291
1,754
2,1468
2,421
2,660
2,1410
2,963
2,425
4,571
2,707
2,1197
2,1725
2,907
2,1346
2,437
2,458
2,1488
2,1204
2,735
2,1031
2,556
2,449
2,216
2,1517
2,599
2,530
2,459
2,1438
2,819
1,533
2,741
2,1330
2,1227
2,727
2,1017
2,979
2,1034
2,703
2,625
1,1335
2,875
2,815
2,319
2,311
4,412
2,417
2,1310
2,1314
2,1653
2,1240
2,739
2,509
2,1488
3,74
2,278
2,660
2,1122
2,949
2,1269
4,149
2,338
2,828
2,1470
2,633
1,931
2,670
2,446
4,474
2,910
2,905
2,319
2,577
2,843
2,781
2,437
1,516
2,1335
2,579
2,625
4,331
1,780
2,401
2,1235
2,811
2,1242
2,419
2,880
1,277
2,378
2,854
2,203
2,760
2,1495
2,869
2,531
2,1301
2,1227
2,302
2,1701
2,886
2,749
2,884
2,734
2,832
2,1412
2,633
2,1193
2,1265
1,284
2,1388
4,650
2,338
2,1314
2,729
1,255
3,13
1,559
2,1191
2,212
2,1485
2,1343
2,437
2,1387
4,546
2,1322
2,1486
2,301
2,377
2,595
2,1265
2,780
2,861
4,433
2,443
2,736
2,1476
1,1131
2,781
2,755
2,219
2,1381
1,278
2,795
1,502
2,787
2,1668
2,883
2,873
2,963
2,1623
2,832
2,1231
2,907
2,1408
2,364
2,1072
2,1086
2,581
2,374
2,798
2,452
2,234
2,885
2,772
2,1315
2,1280
2,1283
2,922
2,1032
2,817
2,832
2,1830
1,521
2,795
2,294
2,1427
2,1449
1,190
2,308
2,1434
1,824
1,1126
2,941
2,995
2,736
2,1335
2,791
2,1156
4,368
2,995
2,678
2,1044
2,1086
2,1464
2,995
2,222
2,917
2,995
2,1076
2,226
2,1012
4,464
1,642
2,995
2,124
2,615
2,1026
1,165
2,922
2,742
2,1122
2,1585
2,434
2,1157
2,1430
2,1055
2,751
1,1155
2,1213
2,781
2,1168
2,1290
1,633
2,1378
2,712
2,822
2,996
2,19
2,635
2,1234
2,1209
2,736
2,1168
1,728
2,610
2,1018
2,405
2,877
1,259
2,256
2,986
3,73
2,1289
2,625
2,642
2,612
2,1345
2,325
2,780
1,153
2,412
2,1123
2,858
2,857
1,174
2,192
1,239
2,259
2,1122
4,237
2,1044
2,1252
2,1402
2,886
2,1177
2,1795
2,668
2,1475
2,999
2,302
2,537
2,1448
2,1435
2,1095
2,828
2,592
1,663
2,869
2,1368
2,696
2,1455
2,406
2,761
2,793
2,904
2,1444
2,913
2,727
2,1101
2,1206
2,1443
2,1332
1,98
2,859
2,321
2,1499
2,920
2,1309
2,866
2,391
2,949
2,1338
2,1475
2,1432
2,1431
2,280
2,1029
2,791
2,1345
2,476
2,1155
2,1314
2,636
2,124
2,1499
2,1635
2,636
2,1419
1,584
2,1297
2,1464
2,684
2,1592
2,943
2,355
2,1020
2,1788
2,1394
2,1673
2,328
1,824
2,1131
2,1240
1,1108
2,400
2,845
2,880
4,621
2,355
2,1613
2,736
2,296
2,140
2,692
2,814
2,790
2,1570
2,1156
2,1332
2,1557
2,404
2,1453
2,1290
2,869
2,1301
2,1000
2,887
2,1139
2,449
2,1170
2,720
2,1498
2,1289
1,1184
2,1174
2,1029
2,641
2,1573
2,665
2,595
2,717
2,920
1,1441
2,1410
2,917
2,1256
2,1334
2,1086
2,1355
2,1054
2,1578
2,651
1,655
2,1380
1,492
2,158
2,595
4,481
2,1090
2,421
2,1464
2,1158
2,305
2,714
2,437
2,791
2,893
2,216
1,1182
2,1313
2,1156
1,1113
2,1375
3,141
2,816
2,1175
4,236
2,783
1,373
2,1348
2,618
2,899
2,1387
1,1039
2,1026
2,903
2,181
2,349
2,1453
2,1317
2,1122
1,185
2,1451
2,963
2,873
2,716
2,1613
2,839
2,1855
2,975
2,856
2,1366
2,1210
2,713
2,670
2,351
4,524
4,415
2,1215
2,1265
2,1265
2,862
2,798
1,367
2,1785
2,1317
1,944
2,907
2,678
2,1588
2,649
2,741
4,24
4,70
2,1444
2,886
2,1008
2,255
2,1701
2,1453
2,1044
2,831
2,1076
2,742
2,181
2,736
4,686
2,1227
2,1268
2,399
1,168
2,1561
2,780
2,425
2,79
2,954
2,1315
2,1004
2,1072
2,173
2,754
2,864
2,1290
2,878
2,1018
2,707
2,1851
2,1579
2,823
2,1380
1,552
2,630
2,1417
2,1488
2,1616
2,688
2,1228
2,1249
2,183
2,1464
2,1098
2,1378
2,1132
2,1220
2,296
2,1346
2,28
2,1382
2,864
2,1012
2,150
2,632
2,1279
2,343
2,424
2,866
2,1388
2,375
2,802
2,425
2,260
2,922
2,1395
2,832
2,1082
2,880
1,1133
2,605
2,428
2,1268
2,688
2,971
2,987
4,608
2,259
2,624
2,1187
2,1572
2,1043
1,475
2,1156
2,885
2,633
2,1859
1,883
2,242
2,1440
2,404
1,911
4,620
2,681
2,359
2,1565
2,212
1,655
4,217
2,676
2,605
2,1016
2,1554
2,153
2,660
2,509
1,1226
2,1617
2,777
2,975
2,1287
2,1235
2,1276
2,298
2,257
2,1216
2,1470
2,678
2,650
2,1310
2,800
2,782
2,1095
2,741
2,963
2,688
2,1227
2,1654
2,425
2,341
2,1388
2,1330
2,1191
2,382
2,1139
2,406
2,665
2,838
2,1395
2,819
2,789
2,1035
2,177
4,437
2,1003
2,1086
2,376
1,53
2,561
2,1093
2,362
2,556
2,782
1,272
2,1300
2,673
2,216
2,1229
2,1792
2,736
2,308
2,859
2,353
4,393
2,739
2,840
2,843
2,806
2,842
2,1475
2,215
2,57
1,1399
2,1645
2,761
1,1149
2,975
2,941
2,1431
2,766
2,1003
2,1430
2,1003
2,1685
2,1147
2,316
2,1149
2,632
2,1134
2,342
2,318
2,797
2,1410
2,1089
2,1496
4,707
2,1268
2,313
1,305
2,109
2,1172
2,897
2,504
2,904
2,1178
2,634
2,1105
2,1185
2,1497
2,633
2,1144
2,601
2,195
1,223
2,281
2,1044
2,688
2,260
2,798
2,1332
4,385
2,668
2,972
2,688
2,228
2,688
2,92
1,552
2,1354
2,650
2,419
2,916
2,851
2,948
2,873
1,1235
2,1008
2,1227
2,820
2,688
2,1759
2,191
2,975
2,374
2,625
2,1481
2,1378
4,406
2,1086
2,1012
2,1095
2,975
2,1246
2,1280
2,1520
2,1290
2,376
2,1220
2,1299
2,877
2,1068
2,1220
2,1570
2,1685
2,1402
2,1433
2,1170
4,640
2,603
2,1184
2,928
2,1079
2,556
2,839
2,1395
2,176
2,804
2,169
2,859
2,1454
2,1363
4,673
1,1407
1,356
2,1304
2,987
2,678
2,1360
2,325
2,883
2,1100
2,905
2,1370
2,1332
2,1029
2,698
2,437
2,1068
2,495
2,1151
4,120
2,979
2,691
2,1296
2,1112
2,1368
2,1238
2,837
2,916
2,343
2,674
2,476
2,878
2,215
2,1197
1,799
2,866
2,904
2,625
2,425
1,160
2,624
2,156
2,727
2,1096
2,636
1,1024
2,1395
2,1289
2,567
2,1494
2,818
2,1168
3,136
2,877
2,1234
2,812
2,975
2,1095
2,995
2,859
2,541
2,1778
2,1718
2,1384
2,618
2,1643
2,610
2,1464
2,509
2,762
2,537
2,1380
2,1177
4,405
2,1390
2,947
1,1185
2,736
2,539
2,1841
2,524
2,566
2,725
2,1029
2,1515
2,331
2,380
2,1165
2,668
2,714
2,1032
2,597
2,1444
2,1491
2,683
2,745
4,541
1,1189
2,536
2,1371
1,700
2,348
2,1086
2,1398
1,84
2,1355
2,835
2,1144
2,1484
2,1510
2,1230
2,834
2,730
2,779
2,328
2,1475
2,421
2,1313
2,302
2,222
2,1032
2,728
2,674
2,1096
2,599
2,964
2,894
2,1139
2,1540
2,1403
2,1246
2,536
2,160
2,1330
2,885
2,1656
2,727
2,965
2,859
2,1383
2,203
2,1361
2,1485
2,1138
2,1401
2,1109
2,476
2,812
2,1109
2,840
2,1381
1,1233
2,1471
2,1607
2,669
2,630
2,1448
2,1026
2,466
2,1405
1,701
1,1167
2,1039
2,1499
2,1378
2,1542
2,1109
2,907
2,226
2,975
2,878
2,895
2,183
2,1399
2,862
2,751
2,1441
2,1452
2,1529
2,869
2,1225
2,1132
2,1282
2,975
4,675
2,655
2,720
2,355
2,987
2,877
2,1388
2,1696
2,150
1,1103
2,885
2,924
2,1401
2,278
2,1623
2,255
2,1378
2,208
4,24
2,1346
2,751
2,1646
2,1301
2,116
2,715
2,1368
2,595
2,624
2,195
2,567
2,379
2,177
2,1363
2,848
2,871
1,1330
2,1799
4,758
2,1399
2,967
1,1119
2,1424
2,658
2,809
2,1371
2,553
2,1365
2,1003
4,467
2,1109
2,1297
2,170
2,819
2,897
2,1187
2,786
2,1314
2,689
2,702
2,130
2,1166
2,1613
2,802
1,808
2,1464
2,987
1,182
2,1235
2,1373
2,1499
2,1025
2,1374
2,851
1,598
2,1066
1,300
2,198
2,377
2,1202
2,1456
2,832
2,680
2,1440
2,1144
2,1420
2,601
2,1006
2,1420
2,862
2,446
2,731
2,276
1,262
1,273
2,590
2,1409
2,875
2,1301
2,377
2,822
2,904
4,441
2,603
2,328
2,1287
2,1086
2,818
1,1204
2,884
2,117
2,1292
2,372
2,1234
2,552
2,1128
2,1447
2,408
2,1220
2,1220
2,641
4,471
2,264
2,419
2,215
2,767
2,766
2,670
2,1112
2,1499
2,983
2,1499
2,1563
2,814
2,949
1,1114
2,1122
2,1572
2,632
1,1202
2,1128
2,1354
2,781
1,509
2,1623
2,243
2,1451
2,754
2,1390
2,902
2,633
2,675
2,1220
2,242
2,866
2,887
2,1447
2,800
2,506
2,1088
1,1228
2,766
2,1128
2,92
2,376
2,996
2,727
2,341
2,232
2,1398
2,1290
2,869
2,737
2,1003
2,230
2,1327
2,1086
2,1016
2,908
2,61
2,1759
2,1290
2,1416
2,947
2,707
2,834
2,191
2,552
2,1317
2,843
2,1427
2,1274
2,862
4,389
2,613
2,1712
2,1289
2,1086
2,176
2,1239
2,1182
2,1412
2,943
1,1351
2,449
2,284
2,125
1,1191
4,237
4,319
2,871
1,459
2,1310
2,943
2,767
2,133
2,425
1,482
2,230
4,441
2,1482
2,1029
2,374
2,655
2,431
2,655
2,768
2,1444
2,1147
2,1143
2,787
2,1062
2,495
2,1518
2,883
2,1079
2,463
2,519
2,883
2,536
2,756
2,665
2,1338
2,816
2,809
2,361
2,536
2,212
2,1447
1,1082
2,635
2,1233
2,678
1,330
2,597
2,1363
2,185
2,212
2,781
2,1394
2,768
2,347
2,1410
2,1394
2,1404
2,1026
2,635
2,452
2,625
1,749
2,1674
