user_id,location_id_number
8,7
7,605
8,306
7,554
7,88
8,7
7,605
8,306
7,636
7,105
7,613
7,141
7,346
8,201
8,201
5,454
7,96
8,306
7,671
5,436
7,673
8,94
8,94
7,702
8,306
7,332
7,501
5,436
7,318
8,216
8,306
5,127
5,19
5,260
5,330
7,75
8,105
8,105
8,306
7,456
7,376
8,53
7,582
5,415
5,415
7,253
5,415
8,209
8,236
5,528
8,306
5,248
5,330
8,488
8,488
8,306
7,690
7,88
7,28
5,27
5,516
7,605
8,306
5,578
5,578
7,583
7,88
7,673
5,585
8,488
7,392
5,330
8,306
5,415
8,162
8,162
8,162
8,306
5,436
7,673
5,30
7,624
5,436
5,436
7,88
7,78
8,533
8,94
8,306
5,45
7,691
7,685
7,512
8,166
8,166
8,185
8,396
8,306
7,88
7,421
5,330
7,206
7,605
8,306
5,137
5,137
8,201
8,306
7,377
5,436
7,227
5,585
7,41
7,41
7,41
7,41
7,605
8,103
5,61
8,49
8,306
8,563
8,361
8,306
7,673
7,381
8,565
8,567
8,31
8,251
7,442
7,542
8,306
7,673
8,386
8,354
8,306
5,261
8,184
8,361
5,123
5,462
8,306
7,302
7,237
7,237
7,237
7,237
7,237
7,237
8,167
8,167
8,167
8,167
8,167
8,211
7,617
8,306
7,188
5,322
7,106
5,528
8,134
7,501
8,306
7,370
8,219
8,219
5,436
5,30
5,30
5,30
5,528
5,330
7,696
5,330
5,436
5,436
8,306
7,288
8,509
7,501
8,127
7,411
8,127
8,306
5,82
5,82
5,82
5,528
5,528
5,255
8,115
8,115
5,265
7,40
5,77
5,77
8,306
7,68
5,436
5,585
5,585
7,673
5,543
8,361
8,306
5,585
7,514
7,88
8,585
7,25
7,141
8,151
7,409
7,441
7,441
7,52
8,306
7,673
7,88
5,585
7,564
7,673
7,567
7,572
7,673
5,436
5,509
5,509
5,323
5,323
5,323
5,495
5,495
7,112
5,297
7,673
5,248
7,312
8,39
8,146
7,408
5,65
5,65
5,65
8,306
7,619
8,115
7,697
5,159
8,162
8,306
7,286
7,673
5,484
5,554
5,554
5,309
5,309
5,309
7,715
7,567
5,558
5,171
8,361
8,306
7,108
7,515
7,345
7,247
8,477
8,31
7,108
5,585
7,673
8,477
8,477
8,429
8,306
7,497
7,146
7,673
7,605
7,568
7,605
7,100
5,528
7,88
7,605
5,585
7,509
7,509
5,161
8,51
8,306
7,88
7,465
7,303
7,303
5,161
8,436
8,436
7,642
7,642
5,161
5,161
7,201
8,306
8,306
5,436
7,272
7,170
5,338
5,481
5,481
8,188
5,436
8,378
7,581
7,21
5,528
5,528
8,306
7,126
8,115
8,115
7,366
5,356
5,356
5,356
5,200
8,306
5,585
5,585
7,155
5,279
8,309
8,309
8,361
5,267
7,522
5,411
5,411
8,306
7,43
7,278
5,161
7,248
7,327
8,230
7,579
8,360
7,234
7,234
7,327
5,585
8,402
5,426
5,426
8,306
8,306
5,150
5,585
8,284
7,175
8,306
7,248
8,361
8,361
8,353
8,353
8,306
7,315
7,43
7,278
7,248
7,327
8,201
7,336
7,306
7,327
8,361
8,306
5,161
7,125
7,503
7,240
7,688
7,168
8,309
8,361
7,143
7,581
8,306
7,143
8,161
8,306
7,240
7,266
7,673
5,58
7,313
5,58
8,224
8,306
7,673
8,321
8,306
7,146
7,673
5,585
8,309
8,361
7,88
7,266
8,306
7,114
7,540
7,716
7,122
8,4
8,231
8,306
7,540
7,716
7,540
8,84
8,84
8,306
5,526
5,585
8,306
5,161
7,716
5,43
5,63
7,540
8,411
5,240
5,240
8,411
8,306
7,629
5,183
7,266
7,673
7,8
7,88
7,88
5,591
5,109
7,542
5,183
5,207
7,286
5,519
8,115
5,240
8,587
7,123
7,123
7,123
7,474
5,490
7,542
5,43
8,306
5,436
5,585
5,436
7,88
7,605
8,309
8,361
5,161
7,518
8,306
5,436
7,88
8,429
8,477
8,150
5,486
5,486
8,429
5,436
8,306
7,93
7,605
5,585
7,273
7,273
8,361
8,306
7,88
8,201
8,201
7,134
7,88
8,309
7,605
8,361
5,436
5,248
5,161
5,161
7,673
5,436
7,88
7,209
8,418
8,381
8,306
5,585
8,74
7,100
5,528
5,528
8,306
7,673
7,88
7,605
8,406
8,51
7,40
5,607
5,588
8,306
8,535
5,161
5,161
5,528
7,673
8,520
7,88
7,673
8,225
8,306
7,88
7,80
5,430
5,430
5,528
5,528
7,545
5,436
8,115
8,306
5,115
5,436
5,528
7,518
5,436
7,673
5,585
7,88
5,585
7,411
8,370
5,40
7,318
7,515
5,161
8,306
8,376
8,376
7,255
7,255
7,673
7,88
8,376
7,424
7,424
8,541
8,605
8,605
7,424
7,339
5,296
8,605
8,605
7,497
5,585
7,625
7,284
8,605
8,180
8,306
5,585
7,146
7,146
7,267
7,673
8,311
8,368
7,154
7,154
7,295
8,319
7,497
8,306
5,436
5,528
5,436
8,376
7,424
7,424
8,375
7,266
7,266
8,376
5,585
7,136
8,160
5,585
8,376
8,527
8,554
8,529
8,529
8,554
8,554
5,401
8,554
8,554
7,537
5,416
8,602
8,306
5,436
8,376
8,594
8,594
5,456
8,78
8,78
8,78
5,436
8,306
8,376
8,594
8,594
5,585
5,436
8,376
7,538
5,585
8,161
5,436
8,430
8,430
8,538
8,375
8,376
7,169
8,376
8,358
8,171
8,588
8,376
5,436
8,527
8,306
5,436
7,233
8,450
8,376
5,585
5,436
8,192
8,192
8,320
8,75
8,474
8,498
8,506
8,21
8,399
8,392
8,336
8,497
5,174
7,412
5,436
8,392
8,392
8,392
5,171
5,551
5,551
5,125
7,212
5,248
5,248
5,200
5,436
8,142
8,142
8,497
5,161
5,161
5,528
5,436
8,392
5,248
5,436
8,530
8,497
7,290
8,401
5,180
8,425
8,552
8,97
8,73
8,356
8,281
8,104
8,590
8,341
8,376
8,376
5,436
5,364
5,364
5,364
5,364
7,285
8,376
8,89
8,89
8,201
7,361
8,306
5,572
5,572
5,605
5,605
5,528
5,528
5,436
8,376
5,585
5,528
5,528
5,528
5,436
8,406
7,536
5,436
8,306
5,171
5,171
5,436
8,460
8,251
8,376
5,436
7,709
7,179
8,586
8,586
7,298
5,423
5,423
8,427
8,427
5,423
5,423
8,606
8,606
5,436
8,306
8,574
8,137
8,42
8,416
8,373
8,570
8,570
8,523
8,523
8,435
7,244
7,244
8,99
8,99
5,536
5,436
8,523
7,121
5,585
8,523
8,523
7,244
8,523
8,523
8,523
8,523
7,330
8,459
8,252
8,252
5,436
8,183
8,183
7,340
8,183
5,436
7,340
8,523
8,523
7,581
7,581
8,523
8,466
8,98
8,40
8,413
8,413
8,514
8,70
8,306
8,267
8,575
8,575
5,180
5,180
7,670
8,306
7,179
7,357
7,357
7,357
7,648
7,190
7,190
5,424
8,376
8,527
5,241
8,338
7,138
5,241
7,241
7,241
5,387
5,517
8,351
5,517
8,351
7,443
8,135
7,70
7,70
8,182
8,182
8,227
7,172
8,351
5,171
5,605
5,444
7,359
8,376
5,585
5,165
7,644
5,436
7,643
7,643
5,555
8,527
8,306
8,375
8,375
8,376
5,486
5,486
8,370
8,370
5,585
8,306
5,555
8,311
8,243
8,243
5,585
5,585
7,144
8,512
7,349
7,349
8,306
8,306
8,306
7,434
7,434
8,445
8,527
5,248
5,555
8,539
7,469
8,306
7,157
8,588
8,306
7,266
7,266
8,254
8,603
7,266
7,673
5,528
8,306
5,528
5,528
5,555
7,254
7,673
8,376
5,180
7,313
5,555
7,673
5,605
8,251
8,251
8,306
8,202
5,124
5,124
8,376
8,488
8,488
7,254
7,673
7,535
7,535
7,535
7,171
7,673
8,115
7,120
7,120
8,306
7,673
8,417
8,417
8,417
5,555
5,585
5,585
8,424
8,424
5,398
5,398
8,588
8,166
7,343
8,396
5,555
7,576
8,527
7,71
5,605
5,129
7,673
5,43
5,43
5,240
5,240
5,394
8,548
5,183
8,306
7,341
5,524
5,183
7,673
7,555
8,507
8,525
8,525
8,385
8,345
7,673
8,443
8,351
8,351
7,576
7,673
5,207
5,207
5,524
7,477
5,183
5,183
8,351
5,371
5,266
5,266
5,524
5,524
5,524
5,524
5,602
5,602
5,602
8,351
5,584
5,149
5,524
5,524
7,669
5,332
5,183
8,351
7,147
5,579
5,579
8,268
7,410
5,447
5,447
8,439
8,24
5,122
5,122
8,307
8,376
5,183
5,240
5,240
5,240
5,131
5,103
5,103
7,673
7,342
7,342
5,43
5,555
8,527
7,576
8,316
7,178
7,178
7,178
8,306
8,527
5,129
5,444
5,444
5,383
5,383
8,376
5,555
7,516
7,519
7,519
7,684
7,684
5,585
8,28
8,163
8,306
7,384
7,384
8,536
8,306
8,306
7,673
7,266
7,266
7,7
8,376
7,327
8,201
7,481
8,306
7,327
5,124
5,555
7,336
7,365
7,365
7,365
7,63
7,382
7,382
5,585
7,1
7,365
7,248
7,248
8,306
8,599
5,555
8,451
8,306
5,129
5,161
8,359
5,161
8,359
5,555
8,306
7,125
7,125
7,278
7,278
7,7
7,507
5,555
8,169
5,555
5,555
7,324
5,555
5,555
8,306
8,306
7,576
7,589
5,163
5,555
7,575
7,575
7,576
5,468
5,468
8,527
5,555
5,124
5,555
8,376
7,266
7,266
7,604
7,604
7,157
7,294
7,407
7,405
7,13
7,405
7,405
8,296
8,426
8,457
8,306
5,248
5,555
7,405
8,256
8,163
7,186
7,186
5,585
8,575
8,575
5,184
8,376
5,555
7,405
8,282
8,411
8,250
8,32
8,32
5,161
5,161
5,555
5,555
8,376
7,729
7,729
8,376
7,709
7,590
7,590
5,528
5,555
7,426
7,426
7,117
7,704
5,150
5,507
7,571
7,571
5,555
5,555
7,571
7,521
7,521
8,23
8,70
7,633
8,306
5,547
5,555
7,179
5,43
8,306
7,507
5,43
7,576
5,43
5,240
5,240
5,240
8,387
7,576
5,183
7,142
7,142
8,306
5,362
8,577
5,445
5,397
7,712
7,673
7,323
7,576
7,673
7,142
5,175
5,397
8,599
5,451
5,172
8,306
5,249
7,305
7,292
5,397
5,397
5,151
5,151
7,673
5,397
8,354
8,306
7,576
7,468
7,468
7,673
5,298
7,731
5,183
7,576
5,602
7,250
7,50
7,507
7,507
8,486
5,592
8,201
8,575
5,299
5,476
7,231
7,367
8,445
5,46
5,46
5,458
7,111
5,207
5,183
7,730
7,730
8,306
8,445
7,730
8,445
5,524
5,145
5,145
5,183
5,67
5,412
5,167
5,421
7,261
5,447
5,447
8,166
8,4
7,152
8,376
7,152
7,546
7,216
5,183
7,92
7,104
7,104
7,91
8,33
5,222
8,33
8,306
5,120
7,39
5,522
5,183
8,371
8,371
8,515
8,414
8,4
8,306
5,514
5,100
7,289
7,694
5,183
7,584
8,306
7,553
5,458
5,524
7,553
7,220
5,530
7,220
5,146
5,146
5,183
5,394
5,183
5,183
5,491
8,306
5,491
5,183
5,46
5,319
5,183
5,183
8,277
8,458
8,458
8,25
8,25
5,524
7,724
8,306
7,363
5,110
5,110
5,110
5,312
5,312
5,312
5,240
5,240
5,97
5,21
5,600
5,600
5,372
5,372
8,256
7,115
8,306
8,369
8,306
7,507
7,673
5,195
5,282
5,576
8,306
7,673
8,33
8,460
5,470
8,460
8,429
8,376
8,180
7,313
7,151
8,306
7,673
7,673
7,250
7,567
7,71
7,453
8,201
8,306
7,555
7,673
5,372
5,372
5,400
5,537
5,537
5,537
7,576
7,673
5,306
7,134
8,57
8,375
5,600
8,306
5,600
7,712
5,240
8,535
8,306
5,183
7,528
7,470
8,488
5,144
5,144
5,207
7,40
7,350
7,467
5,183
5,240
8,339
5,240
5,240
5,240
5,240
7,342
5,43
5,43
8,208
5,163
8,306
5,555
5,585
5,328
7,576
5,105
5,105
5,585
7,524
5,555
8,65
8,503
5,585
7,508
8,306
7,673
7,576
8,106
8,201
7,507
8,306
7,7
7,278
5,119
5,119
5,119
5,392
7,248
7,327
8,107
8,393
5,555
8,306
5,323
5,323
5,265
5,284
5,284
8,130
5,585
8,130
7,1
5,528
5,555
7,278
8,306
7,248
7,327
5,585
8,582
8,306
5,248
5,555
8,603
7,490
7,365
5,585
7,248
7,327
5,555
8,237
5,436
8,306
5,605
5,124
5,124
5,555
7,260
8,66
8,181
7,507
8,306
7,673
8,306
8,306
8,306
8,306
8,521
8,521
8,521
7,589
7,673
8,306
5,108
5,108
5,108
5,108
5,108
5,161
5,161
7,347
5,555
5,436
5,17
5,17
5,423
5,248
7,250
5,555
8,109
8,306
5,163
5,42
5,42
5,42
5,480
5,580
5,580
8,33
7,673
5,555
5,436
8,376
7,576
5,26
5,26
5,423
5,423
7,314
8,376
7,673
5,161
7,193
7,193
7,193
5,555
7,673
5,336
5,44
5,44
5,44
5,44
5,44
5,68
5,6
5,6
7,576
7,673
5,585
8,540
8,376
5,585
5,283
5,283
8,370
8,266
8,344
8,92
5,555
8,306
7,712
5,436
7,576
7,73
8,508
7,134
7,476
5,361
5,448
7,507
5,66
5,68
8,376
5,555
7,179
8,201
7,308
8,201
8,376
7,513
7,651
5,320
5,320
7,90
7,90
7,90
7,90
7,90
7,659
5,555
8,173
7,21
8,306
8,80
8,306
8,516
8,516
5,585
8,370
7,632
7,239
5,163
5,163
5,528
7,179
7,179
5,555
7,507
7,313
7,673
8,52
7,422
7,422
7,683
5,555
7,683
7,673
8,306
5,585
8,527
8,306
7,576
5,320
5,320
5,555
8,201
7,533
7,693
7,409
8,306
5,585
5,585
5,504
7,576
5,504
5,504
5,555
8,366
8,306
7,250
7,250
5,402
5,402
5,516
5,444
8,453
7,86
8,306
7,673
8,525
7,8
5,161
5,161
8,90
5,161
5,161
5,555
7,673
8,306
7,89
8,237
7,482
7,482
8,370
8,527
8,527
7,482
8,306
7,60
5,585
8,306
5,555
5,436
7,576
7,641
7,673
5,383
8,515
7,345
8,306
5,585
5,555
8,201
7,134
8,306
7,71
7,256
7,545
2,485
2,513
2,510
2,431
2,39
2,39
2,39
2,490
2,512
2,533
2,462
2,84
5,585
7,8
5,468
2,462
7,296
7,296
2,297
2,488
2,513
2,530
2,402
5,585
5,555
2,335
2,39
2,73
2,511
2,472
5,585
5,585
5,150
5,150
7,576
8,178
8,178
5,278
5,278
5,278
5,278
2,84
2,84
5,278
5,370
5,370
8,306
2,222
7,237
8,536
8,536
5,555
8,535
5,436
7,713
8,306
7,131
7,576
2,407
7,424
2,306
2,507
2,598
5,585
2,490
2,285
2,502
2,496
2,348
2,425
5,555
2,424
2,310
2,486
2,511
2,462
7,693
8,391
8,306
5,585
7,332
8,573
8,573
5,377
7,202
5,130
5,582
2,407
5,555
7,313
5,320
5,320
7,355
7,355
8,501
7,576
8,480
8,27
8,27
5,585
2,581
2,581
7,142
8,158
2,473
2,478
2,475
2,441
8,306
8,306
2,476
2,63
2,294
2,458
2,18
2,216
7,576
5,398
5,398
8,201
5,555
7,381
2,133
8,527
2,578
2,215
2,215
7,134
7,507
2,112
7,160
8,306
2,84
7,239
2,462
2,306
2,526
5,486
2,499
5,403
7,239
2,518
2,103
8,394
2,532
2,498
8,306
2,581
2,525
2,383
5,124
2,341
2,84
5,555
2,347
2,347
7,445
7,445
2,407
7,602
2,84
5,585
2,581
2,507
7,686
5,555
2,548
2,227
2,547
2,547
2,523
2,507
2,582
2,185
2,185
2,84
2,84
7,173
8,197
2,306
2,306
7,308
2,501
5,161
7,160
5,161
5,555
2,332
2,332
8,306
7,507
2,508
2,497
2,492
2,333
7,673
2,495
2,114
2,306
2,251
7,576
8,237
7,134
8,306
8,379
8,370
8,306
7,673
5,531
7,319
2,45
2,45
2,437
2,441
2,590
2,590
2,590
2,446
2,471
2,463
2,306
5,585
5,245
8,201
7,576
7,576
8,201
8,201
8,201
2,407
8,166
2,210
5,248
2,581
2,581
2,581
8,396
8,396
5,555
8,306
7,381
7,381
7,673
2,581
2,581
2,461
5,585
2,476
2,590
2,590
2,452
7,314
7,98
2,370
5,585
7,246
2,374
2,374
7,673
8,527
2,474
8,93
2,581
8,306
8,32
8,32
8,32
5,161
5,161
5,161
5,161
7,313
7,673
8,306
8,306
7,237
2,363
2,363
7,576
8,113
8,467
7,673
5,505
7,714
5,505
5,505
8,306
7,507
5,555
7,648
7,657
7,61
7,210
2,222
2,148
7,657
7,657
2,84
2,84
7,543
7,698
2,306
2,306
2,483
2,504
2,430
8,488
2,427
2,71
2,432
2,534
8,370
7,657
2,535
8,527
2,515
7,657
5,531
2,506
2,306
7,182
7,657
2,429
2,429
2,84
7,698
7,698
2,84
2,481
2,492
2,426
2,427
2,71
8,527
5,531
2,484
7,570
2,581
8,536
8,306
7,657
2,185
2,306
2,306
7,62
2,447
8,415
5,169
2,298
2,298
5,555
2,457
8,306
7,172
2,462
2,41
2,387
5,585
5,578
5,578
2,581
2,581
2,454
7,728
8,297
8,201
5,555
2,227
2,227
7,172
2,227
2,545
8,306
2,581
2,222
2,462
2,84
2,18
2,18
2,459
5,486
2,477
7,64
2,444
8,415
8,415
2,445
8,306
2,18
2,18
8,251
8,306
8,306
7,235
7,235
7,235
7,608
7,447
7,447
7,419
8,318
8,332
5,555
8,306
7,427
2,421
2,222
7,53
2,112
2,18
2,18
2,18
7,417
7,416
2,517
7,626
2,401
2,71
2,71
7,307
7,307
2,522
8,306
7,507
7,673
2,306
2,306
2,45
2,474
7,424
7,673
8,265
8,265
8,201
2,389
2,389
8,306
2,369
5,585
2,68
2,306
8,161
5,555
7,40
7,673
2,18
2,453
7,304
7,533
2,389
8,323
8,201
7,345
8,394
5,585
2,306
7,237
5,555
7,673
2,306
2,306
2,498
5,585
2,531
2,198
2,198
8,306
7,507
7,507
2,491
2,18
2,18
2,347
2,355
2,355
7,395
7,655
7,655
2,84
2,167
2,167
2,45
2,460
5,585
5,555
5,436
7,344
2,389
2,389
5,17
5,17
5,555
5,305
5,528
2,18
7,53
8,322
5,555
8,306
2,108
2,210
5,43
7,395
5,43
5,43
5,63
5,63
8,292
5,240
5,183
2,380
5,420
2,363
7,160
7,262
5,183
2,222
5,99
8,536
7,217
5,431
5,431
8,273
8,204
5,257
7,217
8,306
5,397
8,306
7,127
2,306
2,306
2,416
7,239
2,169
2,169
8,29
2,18
5,385
8,306
5,385
2,18
2,18
5,397
8,306
2,71
2,71
8,29
8,306
5,315
2,306
7,460
5,488
5,488
5,488
5,488
5,397
7,179
2,306
2,306
7,351
5,494
8,201
7,378
5,542
2,177
2,177
5,397
8,306
7,565
8,375
5,181
7,488
8,29
2,306
5,564
7,275
7,566
8,306
2,306
7,623
2,280
7,507
2,71
2,71
7,576
7,673
2,306
8,306
7,507
2,185
8,375
7,606
2,583
5,524
7,30
7,14
8,376
5,183
7,588
7,30
7,444
5,312
8,511
7,444
2,210
5,183
8,376
7,609
5,183
5,83
5,83
7,502
7,30
5,183
5,240
5,240
7,444
5,375
5,375
5,375
5,375
5,43
5,17
7,505
5,17
7,56
7,444
5,555
5,436
7,213
8,92
8,92
5,161
5,161
5,161
7,30
8,376
2,306
2,71
2,71
7,444
7,708
8,376
2,306
8,91
8,376
7,30
5,585
7,213
7,663
5,555
7,30
7,30
2,306
7,551
2,71
7,299
7,461
7,444
8,29
8,306
8,306
5,124
2,306
7,635
5,161
5,161
5,555
7,59
7,59
7,30
2,306
2,71
2,71
7,606
5,163
5,555
2,306
7,507
7,673
7,555
2,306
7,673
2,427
2,71
8,29
8,201
8,306
2,306
2,308
2,308
5,528
5,528
8,572
7,542
8,306
5,585
5,585
2,71
5,555
5,436
7,8
2,306
5,171
5,444
8,388
7,574
8,388
7,400
5,555
8,306
8,306
7,207
7,589
7,23
8,77
8,306
5,43
5,43
8,348
8,348
8,306
2,222
5,301
5,498
5,92
8,462
7,295
8,306
5,555
7,475
2,306
2,306
7,673
7,338
2,546
2,344
8,384
7,26
5,406
7,228
8,306
8,370
2,306
2,306
2,306
7,673
8,306
5,531
2,306
5,253
5,253
7,207
5,502
2,332
2,332
5,502
7,673
5,555
2,306
