tenant_id,page_id
1,1307
2,708
1,658
2,951
2,747
2,1418
2,1030
2,852
2,918
2,714
1,434
2,947
1,1036
2,1080
2,1020
4,608
2,1006
1,1573
1,728
2,861
2,844
2,355
4,412
2,151
2,772
2,1634
3,306
1,114
2,1351
2,1689
2,132
2,141
2,289
2,1351
2,437
2,12
4,464
2,1425
2,953
2,807
2,1827
1,1547
1,459
2,884
2,948
1,310
2,105
1,1004
2,32
2,1855
2,758
1,827
2,329
4,821
4,443
4,378
2,743
2,1174
4,515
2,1330
2,762
4,480
4,789
2,1499
1,1402
2,852
2,1192
2,817
4,529
2,1253
2,997
2,1189
2,639
2,932
2,710
2,1235
2,1205
2,817
1,1531
1,252
3,258
1,400
2,1478
2,826
2,1219
2,1796
2,1615
1,476
2,439
2,1290
1,766
3,601
2,1538
2,702
2,285
2,528
2,710
4,319
2,182
2,25
1,1111
4,384
1,728
2,104
1,728
2,1023
4,541
1,834
4,702
2,337
2,1156
2,1151
2,855
1,728
2,917
3,282
2,1222
2,1610
2,387
1,1626
4,688
2,1045
2,358
2,1059
1,909
2,192
1,851
2,568
2,885
2,611
2,113
2,913
2,754
3,337
2,657
2,1045
1,851
2,913
4,677
2,795
2,1121
2,795
1,851
2,1036
2,875
2,900
1,708
2,207
2,1576
2,669
1,464
2,921
1,374
1,844
1,227
2,224
1,708
2,978
2,817
2,161
2,876
2,581
1,1286
2,953
4,459
2,435
1,779
3,307
2,829
2,1769
2,44
2,921
1,639
1,1006
2,802
2,893
2,862
1,1006
2,1303
2,1090
2,791
2,816
2,1777
2,1452
2,327
1,191
4,692
2,1082
2,611
1,959
2,1056
2,738
2,1098
1,785
4,419
1,588
2,1251
1,827
2,1745
2,192
2,815
2,777
2,1263
3,557
1,1182
2,318
2,936
2,1215
1,498
2,192
2,595
2,672
2,595
2,1816
2,916
2,545
2,807
2,714
2,1331
2,1252
2,1204
2,865
2,619
1,942
1,875
2,1740
1,838
1,1495
1,1483
1,746
2,946
1,279
2,370
1,1043
2,1549
2,1017
1,658
2,1463
1,1286
1,1340
1,550
2,398
2,875
1,784
2,838
2,357
1,784
2,875
1,731
4,1061
2,412
1,209
1,854
1,582
2,122
2,866
1,731
1,794
3,272
4,497
2,491
2,939
2,660
1,786
1,786
2,829
2,880
2,186
1,302
1,1089
2,921
2,1292
1,991
2,1256
1,1507
2,1045
2,1392
2,1642
1,790
2,746
2,1262
2,461
2,1379
2,545
4,374
2,907
1,1191
1,757
1,322
2,957
2,796
2,828
2,828
1,605
2,554
2,891
1,605
3,369
2,398
1,723
2,939
2,580
2,1742
2,1043
2,1742
2,1478
2,884
2,698
2,4
2,1742
2,939
1,397
1,257
1,924
1,785
4,461
3,455
4,421
2,1116
2,1432
2,938
2,1148
2,896
2,1490
1,612
2,160
2,1146
1,377
2,953
2,827
1,678
1,986
2,1761
2,118
2,533
2,684
1,787
1,1137
4,418
2,677
1,176
2,975
2,1219
4,265
1,37
1,37
1,37
2,981
2,1793
2,832
2,1595
2,1284
2,254
1,1413
1,37
2,729
4,492
1,1145
2,1462
1,912
1,767
1,228
1,912
1,1498
2,1344
2,1762
3,159
2,682
2,669
2,1111
2,816
2,517
4,531
2,699
2,1654
1,260
2,473
1,611
2,1064
2,906
3,327
2,1018
2,1234
1,1227
2,1726
2,572
1,1450
2,1008
2,1412
2,987
1,1368
2,1499
2,1672
1,72
2,851
1,615
1,1130
1,1130
1,1076
2,4
2,368
4,419
2,752
1,102
2,646
1,1531
1,642
1,881
2,224
1,102
2,983
1,194
2,845
2,192
1,1402
2,1350
1,614
2,414
2,1794
2,914
1,722
2,1085
4,260
1,1089
1,608
1,1487
1,980
1,1021
2,1085
1,804
2,893
1,481
2,644
1,645
2,808
2,138
1,692
2,138
4,362
1,756
3,339
1,817
1,705
2,550
2,1144
3,368
2,282
2,1534
1,605
2,875
3,394
2,804
1,1483
2,1455
2,626
4,180
2,777
2,1174
2,660
2,192
2,850
2,414
2,953
2,950
1,639
2,443
2,193
2,799
1,827
1,1354
2,400
2,738
1,740
1,194
4,358
2,1145
2,733
2,733
2,1154
2,859
2,1059
2,910
2,1765
2,807
1,1144
2,1004
2,932
2,1059
2,204
2,513
2,1209
2,733
1,881
4,319
2,957
1,400
2,908
2,763
2,714
2,908
1,881
1,804
1,645
2,197
1,804
4,782
1,804
1,1639
2,659
1,1324
2,1710
2,1290
2,1290
4,562
2,622
2,1232
2,761
2,857
1,1175
2,1348
1,855
2,569
2,981
4,529
2,828
1,841
1,1112
2,580
2,1155
2,1085
2,1742
2,1742
1,1075
2,63
2,1174
3,583
2,839
2,1155
2,1014
1,292
2,870
1,292
1,210
2,872
2,764
1,1068
2,377
2,1260
2,826
1,758
2,528
2,1076
4,570
2,888
2,1059
1,1310
2,546
2,345
1,368
2,865
2,875
2,1081
2,1081
2,865
2,472
2,624
2,1068
2,307
1,180
2,900
2,472
2,1793
1,724
4,446
2,1813
4,701
2,1586
2,1043
1,400
2,1461
2,837
1,1608
2,1742
1,1608
2,940
2,335
4,321
2,883
2,1036
2,461
2,1093
2,1066
2,1231
1,912
2,701
2,494
1,1059
2,266
2,1762
2,796
2,1744
3,197
2,526
2,1487
2,827
1,792
2,1152
1,219
1,873
2,436
2,847
1,1340
1,1004
2,355
1,1004
4,78
1,1147
3,408
2,593
2,875
2,1495
2,695
1,1004
1,1560
2,1151
1,1355
1,550
2,828
2,287
2,501
1,380
2,192
2,84
4,210
2,1445
2,854
2,817
2,407
2,867
2,819
2,864
2,856
2,611
2,361
1,1181
2,654
1,787
1,787
2,501
2,1276
2,788
1,17
2,176
2,665
4,418
2,498
2,1193
2,1193
1,692
1,1218
2,229
2,1688
2,567
2,998
2,878
2,396
2,1007
4,548
2,876
1,518
2,1436
1,549
1,936
2,457
2,900
1,1038
2,847
2,271
1,497
2,678
2,985
2,648
2,859
2,914
2,714
2,938
4,479
2,443
2,1146
2,1517
2,1736
2,1721
4,430
1,770
2,731
2,791
1,538
2,1285
1,702
2,1517
2,1059
2,255
2,1097
1,330
3,9
1,960
2,701
1,491
1,1403
2,1474
2,1474
2,463
2,400
1,599
2,947
2,829
2,1331
2,1038
1,599
2,830
3,619
2,773
1,716
2,1093
2,334
1,786
2,875
1,806
2,1459
2,921
1,1604
1,675
1,1347
2,681
2,1544
1,1514
2,791
2,1417
1,1514
2,532
1,758
2,361
4,933
2,1202
2,704
1,427
2,1815
1,887
2,1219
1,415
1,823
2,314
1,766
2,936
2,734
1,1392
2,91
4,460
1,615
2,1250
2,805
2,495
2,76
2,1364
1,683
2,468
2,1731
1,206
2,307
1,381
2,46
2,1705
2,817
4,563
2,1086
2,729
2,76
1,1269
4,443
2,76
1,1269
2,1763
2,881
2,874
1,733
2,889
2,790
2,610
2,69
2,538
4,413
2,791
2,746
1,494
2,828
1,582
1,1086
2,192
2,893
4,496
1,799
2,562
2,900
2,1061
1,188
2,654
2,1625
2,476
1,566
2,746
1,1053
2,1667
1,686
2,1192
1,523
2,368
2,1192
2,414
2,166
2,1721
2,423
2,1123
3,362
2,1244
2,1437
2,734
2,352
2,1556
1,1475
4,497
2,599
2,361
2,1029
1,1475
1,933
1,764
2,1464
2,364
2,1221
2,1723
2,995
1,933
2,1778
2,192
1,933
2,1018
1,744
2,1647
2,742
2,746
2,1140
2,711
4,995
2,1148
1,1365
3,487
2,1435
2,769
2,639
2,578
4,1017
2,1113
1,1145
1,1365
2,824
2,1439
2,187
2,1452
1,760
2,576
2,1544
2,1348
2,864
1,1586
2,762
2,742
2,1348
1,377
2,1222
1,208
2,1063
2,1499
2,1545
2,954
2,1591
2,1586
2,437
2,1165
2,1626
2,1012
2,1250
2,730
2,913
2,712
2,1147
2,1321
1,718
2,427
2,1250
4,392
2,400
2,209
4,317
2,469
2,1250
1,1224
2,1125
2,1250
4,777
2,1337
2,641
2,1250
2,941
2,1250
4,63
3,342
1,180
2,1518
2,1602
3,513
3,440
2,1489
2,304
1,806
2,1007
1,618
4,545
4,684
2,896
2,941
2,1082
2,484
2,1540
4,127
2,903
4,127
4,448
1,1088
2,637
2,1125
2,788
2,1218
2,1425
1,1254
2,1329
2,958
1,194
2,1475
2,247
2,957
2,1329
2,957
2,1433
1,226
2,1445
2,1461
4,399
2,982
2,952
2,1487
1,1287
1,1301
2,986
1,428
2,1406
2,1048
2,786
2,1226
2,498
2,1059
2,1290
2,1695
2,1048
2,880
2,20
2,1233
2,1150
2,862
2,1036
3,496
2,25
1,1264
2,995
2,1322
2,401
2,875
2,1315
2,856
2,25
2,1678
2,1828
2,1323
2,986
1,922
2,1023
2,1253
2,368
1,913
2,1672
2,1090
2,953
2,1093
1,1239
2,1362
1,65
2,871
2,1453
2,422
2,1093
2,637
4,484
2,580
2,1093
2,1156
1,738
2,1339
4,17
1,738
2,1542
2,1455
1,692
2,1093
4,901
2,933
2,1621
4,646
1,1195
2,1093
2,1402
1,1185
2,540
2,1266
2,1089
2,1068
4,785
2,1093
2,888
2,378
2,1155
2,1822
4,443
2,1155
4,689
2,247
2,249
2,943
2,1093
2,862
2,1478
2,1080
2,1111
2,1219
2,682
2,968
4,689
2,558
2,701
2,1155
2,247
4,626
2,82
2,658
2,168
1,876
2,586
2,1093
2,1845
2,144
2,668
2,755
2,931
2,1155
2,1448
2,1150
2,1155
2,1303
2,405
2,532
4,626
2,193
1,279
2,1347
2,1256
2,1351
2,603
4,927
4,898
2,1418
2,308
2,1292
2,1412
2,1165
2,415
2,1412
2,896
1,1499
2,681
2,886
1,1073
2,887
1,1088
1,644
2,651
2,1091
2,941
1,983
2,1397
2,448
2,717
2,418
2,170
2,1063
2,1378
2,518
2,887
4,135
2,1091
2,441
1,1516
2,1367
2,1008
2,1441
2,1036
2,1088
2,1466
2,1388
2,1155
4,73
1,1322
2,158
2,1290
2,1321
2,727
2,1417
2,827
2,917
4,1004
2,760
1,849
2,1224
1,367
2,1092
1,838
2,1163
2,623
3,352
1,219
4,702
2,1155
2,372
2,1234
2,1155
2,591
4,867
2,1159
2,1209
1,12
2,1017
1,809
2,1322
2,969
2,1135
2,1173
1,550
2,1398
2,1302
4,464
4,689
4,689
4,942
1,478
1,747
2,465
2,1043
2,947
2,1416
1,767
2,1155
2,214
2,1036
4,438
2,1348
1,1340
2,1428
2,437
2,817
2,1059
2,622
2,153
1,323
2,1296
1,411
2,502
2,1235
2,903
4,797
2,1377
2,848
2,1388
2,1348
2,1045
2,1053
2,1155
2,1093
1,1161
4,828
3,437
2,1252
1,92
2,1006
1,217
2,1027
2,1091
2,1294
1,1422
2,1271
1,1535
2,965
1,206
2,1006
2,1283
2,711
2,1412
2,1228
2,1262
2,1156
2,1303
2,1418
2,1135
2,1303
2,1151
2,1048
2,1621
2,1429
1,790
2,31
2,1181
1,1447
2,899
2,1386
2,947
2,89
2,1427
1,178
4,376
2,438
2,965
2,922
2,489
4,610
2,1157
1,1072
4,689
2,1367
2,506
2,1329
2,121
2,794
2,569
4,677
2,1004
2,1508
1,583
2,1040
2,913
2,1363
2,186
2,1517
2,1683
4,870
1,921
2,593
2,1258
1,1506
2,260
2,1084
2,1093
2,1165
1,398
2,663
2,174
2,1135
2,604
2,796
2,1155
1,3
2,933
2,1303
2,1224
2,509
1,611
2,1319
2,944
2,893
4,722
2,683
2,1624
2,1437
4,688
2,1442
2,866
2,1029
2,1316
2,1265
2,1449
2,729
2,118
2,878
4,817
2,712
2,938
2,1174
2,731
3,504
2,1319
2,796
2,890
2,825
2,1345
2,1018
1,52
2,1378
2,1588
2,829
2,758
2,1155
2,1242
2,1135
2,1303
1,821
2,1469
2,1444
2,1224
2,755
2,1403
1,1273
2,810
2,1123
2,61
2,996
2,1202
2,1437
2,762
2,633
4,569
2,669
1,903
1,1075
2,1120
3,659
2,950
2,48
2,1217
2,1348
2,1698
2,1252
4,443
4,672
2,1535
1,463
2,1583
2,786
2,1432
2,1093
1,213
2,450
2,623
2,996
2,1093
2,729
2,1153
2,1332
2,1280
2,683
2,1120
2,1068
1,991
2,1262
2,259
1,727
2,1348
2,430
1,1522
2,224
1,991
2,1256
2,155
1,946
2,103
2,1411
2,1035
2,1090
2,663
2,1367
2,938
2,1230
1,1042
1,76
2,1111
1,1530
2,920
4,485
2,966
2,1093
2,1090
2,496
1,658
2,536
2,1408
2,1401
2,729
2,838
2,366
4,496
2,1348
1,924
2,1425
2,407
1,1215
2,1151
2,1316
4,418
2,1093
2,863
2,939
2,1212
2,779
2,1148
4,661
4,649
2,451
2,896
2,861
2,1156
1,1359
2,865
2,1351
1,1502
2,1093
2,1120
2,1222
2,904
2,913
4,601
2,1439
1,1018
4,663
2,1062
1,983
2,1348
1,1025
2,1172
4,268
1,1076
2,1342
4,865
2,229
2,409
2,1689
2,409
2,1249
2,984
2,723
2,1179
2,947
2,903
2,878
2,397
2,1111
2,891
2,921
2,1343
2,697
2,10
2,286
2,771
2,1368
2,1457
1,343
1,589
4,631
2,647
2,1232
2,1249
1,859
2,197
2,859
1,874
2,916
2,1464
2,1639
2,875
2,1314
2,889
2,1048
2,1320
2,1239
2,387
2,1051
1,991
1,1490
2,1098
1,991
2,773
2,1123
2,1202
2,696
2,1303
2,344
4,817
2,607
2,346
2,608
2,1432
2,1155
2,226
4,854
2,876
2,1088
2,1563
2,1490
2,1500
2,1276
2,827
2,1156
2,827
2,1322
2,573
1,1345
1,885
2,402
2,540
2,872
2,1133
2,1111
2,1159
2,1444
2,407
2,473
2,1616
4,464
2,1051
2,960
1,845
2,229
2,941
2,1164
2,1387
2,1506
2,429
2,569
2,357
2,975
2,1160
4,602
2,608
1,392
2,1437
2,1789
2,363
2,221
2,1018
2,1630
2,887
2,1500
2,1429
2,169
2,1400
2,1420
2,656
2,1367
2,367
2,382
2,1449
2,418
2,1322
1,212
1,1182
2,1030
2,1466
2,414
1,1251
2,897
2,701
2,346
1,1033
2,837
2,1153
4,907
2,871
2,1036
2,608
2,1367
2,1155
1,1155
2,1460
2,648
2,987
2,1019
2,595
2,1044
2,706
2,1219
2,1125
2,889
2,190
2,1168
2,907
2,1085
2,1484
2,1322
2,576
1,1071
1,1083
2,1238
2,830
2,1023
2,906
2,363
2,1424
2,446
4,447
2,608
4,440
2,816
2,738
2,752
2,942
2,950
1,769
2,868
2,1291
2,1418
2,1279
2,1047
2,413
2,588
1,897
2,1053
2,1012
2,1202
2,138
2,1093
4,877
2,944
2,1513
4,667
2,660
2,1283
2,1592
2,941
2,1284
2,939
2,607
2,1068
2,717
2,890
2,1505
2,1369
2,103
2,807
2,262
2,906
2,406
2,829
4,869
4,847
2,1256
2,864
2,931
4,847
4,945
2,957
2,855
4,871
2,1145
2,1756
2,817
2,1235
4,428
2,608
1,1286
2,391
2,1430
1,436
1,1449
2,162
2,1740
2,1230
2,904
2,502
2,986
2,1499
2,283
2,233
2,1148
2,1636
4,545
2,669
2,893
2,823
1,230
1,1003
2,1232
2,932
2,662
2,1763
1,824
2,1383
2,738
2,1486
2,1008
2,621
2,688
4,804
2,785
2,1168
2,1044
2,811
2,608
1,211
2,1083
2,862
2,1023
2,1120
1,1081
2,1797
2,277
2,138
1,385
1,112
2,910
1,1198
2,834
2,1277
2,1492
2,410
4,222
2,920
1,1392
2,1315
2,652
2,1387
3,134
1,189
2,1093
2,930
1,678
2,410
2,773
1,1130
2,1457
2,422
2,453
1,1095
2,32
2,743
1,883
1,18
2,783
2,1806
2,1011
2,698
1,1002
1,209
2,1472
2,957
2,271
2,817
2,795
2,80
2,526
2,213
2,1023
4,818
1,1487
2,1048
2,277
4,98
1,369
2,1362
3,160
1,473
2,207
2,355
2,880
2,1125
2,168
2,1466
2,1576
1,77
2,1331
1,1237
2,271
2,373
2,1182
2,217
2,1209
2,353
2,824
2,995
2,1648
4,523
2,978
1,160
2,214
2,1588
2,1151
2,205
1,1282
2,916
2,1192
2,1082
4,505
2,889
1,1118
2,421
1,885
2,1256
2,931
2,1209
1,600
2,1065
4,99
2,1044
2,277
4,911
4,859
2,995
2,266
2,692
2,442
1,738
2,948
1,809
2,700
1,826
2,1418
2,496
1,780
4,428
2,1205
2,14
3,465
2,429
2,875
2,987
2,875
4,666
2,880
2,946
2,1262
2,1351
2,1486
2,1082
2,1266
2,715
2,1450
4,714
2,1199
2,1736
2,1501
4,864
2,868
4,335
1,238
2,830
2,1208
2,408
2,1233
2,1228
2,893
2,352
1,1309
2,1068
2,701
2,1331
2,698
4,804
1,481
2,887
1,1299
2,622
4,863
2,1192
2,794
1,653
2,1592
2,1315
2,1021
2,1424
2,1051
2,1457
2,266
2,1496
2,94
4,440
2,859
1,1426
2,1489
2,1292
2,1369
1,1203
2,1006
2,636
1,1203
2,1778
1,840
2,732
1,1618
2,351
2,1155
2,879
2,240
2,938
2,759
1,1246
2,1173
2,56
2,776
2,39
2,1321
2,1478
2,1235
2,393
1,1072
4,872
2,1337
2,1030
2,468
2,1304
2,468
2,835
1,1305
2,1377
4,872
2,1388
2,361
2,972
2,987
2,875
2,1266
2,1098
2,1437
2,758
2,1103
2,889
2,1076
2,741
2,1370
2,382
2,1172
1,16
2,190
2,854
4,464
2,1315
2,1148
2,763
2,715
2,987
2,946
1,813
2,1535
2,904
2,1120
2,1603
2,48
2,710
4,540
2,692
2,757
2,1113
2,1256
2,1207
2,1339
1,322
2,50
2,472
2,763
2,1864
2,1156
2,1587
2,936
2,1048
1,1354
2,1367
2,1323
4,325
2,762
2,1195
2,830
2,1322
2,936
2,637
4,817
2,1358
2,1639
2,763
2,367
2,1479
2,1211
2,1120
2,1289
4,74
2,236
2,1367
2,1478
2,271
2,1691
2,522
2,1722
2,543
2,644
2,247
4,626
2,660
2,763
2,998
2,407
2,1583
2,834
2,1630
1,1354
1,788
2,1213
2,4
2,1066
4,213
2,896
2,1466
2,830
1,326
2,657
1,1262
2,950
2,691
2,528
2,872
2,763
2,1129
2,1394
2,240
2,1281
2,765
2,795
2,1184
4,976
2,1129
2,1160
1,1224
1,786
2,303
2,393
2,343
2,696
2,368
2,1410
2,1252
2,788
2,679
2,1353
2,1392
2,841
2,868
1,123
2,1405
2,1174
2,233
2,498
2,1386
2,352
4,460
2,1444
2,258
4,846
2,1148
2,763
2,845
2,1126
2,634
2,882
1,825
1,1185
2,1370
2,815
2,711
2,448
2,821
2,1089
2,1437
4,854
1,903
2,441
4,352
2,791
1,1216
4,710
2,1141
2,1071
2,950
1,420
2,868
2,762
2,342
1,1361
2,1273
4,392
1,381
2,94
2,884
2,1165
2,1565
2,1350
2,1147
2,368
2,835
2,1023
2,1270
1,1182
2,645
2,626
2,683
2,191
1,976
2,1093
2,1238
4,945
2,1003
2,908
2,340
2,1696
2,1133
2,1394
1,493
2,1051
1,1302
2,220
2,1044
2,127
2,404
2,1521
2,172
2,1859
2,421
1,1448
4,466
2,1867
2,1620
2,798
2,1448
1,740
2,1082
2,1256
2,1417
1,154
2,837
1,964
2,916
2,910
1,308
1,841
4,822
2,1700
4,922
4,462
2,1128
2,407
2,941
2,1192
2,1048
1,303
2,803
2,1305
2,450
4,135
4,580
2,1385
2,889
4,462
2,1209
2,907
2,1517
1,1072
2,214
2,709
2,950
2,1305
2,1380
2,931
4,897
2,786
2,916
2,145
2,720
2,1761
2,738
1,737
2,974
2,828
4,854
2,1301
2,231
2,948
2,1314
2,683
2,903
2,1296
2,1098
2,819
2,903
2,889
1,1034
2,1021
4,802
2,721
1,1386
2,108
2,229
1,800
2,1044
2,1675
2,1601
2,222
2,775
2,1480
2,1492
2,768
2,1091
2,1211
2,748
2,1380
4,872
2,869
2,366
1,320
2,526
2,1465
2,1283
1,1305
2,267
2,1461
2,1310
2,1333
2,366
2,177
2,1
2,629
2,1132
1,818
2,248
1,1288
2,407
2,247
2,1645
2,921
2,452
2,769
2,916
2,533
2,687
2,1490
2,1322
1,604
1,1288
2,329
2,368
2,1243
2,889
2,945
2,1352
4,860
2,1669
2,922
2,1485
2,652
2,1613
2,1093
2,953
2,945
2,1227
4,208
2,586
2,1038
2,1206
2,1027
2,1120
2,410
1,315
4,452
2,1164
4,682
2,1490
2,1219
2,659
1,601
2,184
2,209
2,1442
2,1380
2,1173
2,1174
2,237
2,1146
2,1200
2,868
4,26
2,1008
2,783
2,628
1,1413
2,1304
2,1756
2,1267
2,210
2,297
2,1094
2,1371
2,1267
2,1737
2,481
2,939
2,1805
2,696
2,314
1,985
2,1332
4,531
2,903
2,297
2,1472
1,22
2,688
1,1171
2,520
2,590
2,1343
2,664
2,1097
2,49
2,615
2,528
1,425
2,1519
3,44
2,1479
2,945
1,393
2,537
2,1547
2,1374
2,1154
2,444
1,1579
2,1499
2,1418
2,1547
2,1156
2,553
2,1072
2,706
2,1460
2,672
2,1303
2,1232
2,574
2,720
4,468
2,773
2,1391
4,696
2,258
2,768
4,503
2,1098
2,1204
2,758
2,755
2,469
4,671
2,634
2,1312
2,1035
2,957
2,1027
2,827
1,193
2,881
2,1265
2,1155
1,330
2,1244
2,695
2,931
2,1204
2,1068
2,1123
2,580
2,1230
2,1583
2,1332
2,520
2,1367
2,1002
2,283
2,828
2,366
2,1274
2,1568
2,1273
2,1276
1,1216
2,543
2,1051
4,373
2,1230
2,391
2,1513
2,828
2,1068
1,810
2,452
2,1466
1,922
2,1255
2,319
2,271
2,842
2,884
2,621
2,1496
2,830
2,788
2,552
2,315
2,1051
2,1762
2,887
2,1113
2,732
2,1176
2,1662
2,1148
2,1319
1,1222
2,1209
2,1787
2,1565
2,1093
1,512
2,364
2,985
2,1003
2,916
1,1396
1,1387
2,663
2,1543
2,1348
2,1283
2,886
2,615
1,818
2,1478
4,340
1,405
2,38
2,699
2,1061
2,1451
2,1148
2,663
2,1759
2,1276
2,1525
2,1045
2,1289
2,915
2,1785
2,520
2,911
2,804
2,234
2,1342
2,1315
2,182
1,1411
2,1350
2,1377
2,361
2,725
2,1159
2,1290
2,838
2,1093
1,894
2,1501
2,1255
1,45
2,776
4,288
2,1378
2,816
2,327
2,815
2,595
1,1115
2,940
2,1059
2,772
1,315
2,706
2,632
2,852
4,895
2,1202
2,1533
1,420
2,423
2,1307
2,1135
2,887
1,1410
2,1209
2,423
2,1319
2,498
1,733
4,368
1,1330
2,1256
2,397
2,1401
2,887
2,489
3,590
2,758
2,633
2,214
2,1040
2,1533
2,904
2,1007
2,721
2,1455
2,1093
2,1173
2,1394
2,391
1,510
1,1235
4,548
2,520
2,920
2,1780
2,460
1,1265
2,981
1,722
2,1021
4,460
2,1653
2,680
2,1396
4,872
2,1141
2,915
2,1497
1,1136
2,561
2,659
2,590
2,1219
2,1312
4,161
2,1219
2,494
2,1461
2,1654
2,1103
2,65
3,341
2,1210
2,505
2,780
2,1068
1,925
2,1583
2,1433
2,1276
2,1322
2,420
2,573
2,269
2,277
2,1173
2,279
1,416
1,1551
2,1583
1,1074
4,372
3,522
2,1283
2,1252
2,1316
2,1492
1,1268
2,1217
4,545
4,831
2,1789
2,757
2,1558
2,855
2,712
2,1395
2,660
1,1378
2,1491
2,1451
2,520
1,384
1,1614
4,674
1,1309
1,223
2,1290
2,1275
2,1319
2,1457
2,880
2,856
2,1460
1,1427
3,547
2,360
2,1322
1,1041
2,1165
2,849
2,467
4,624
4,613
2,1635
2,1148
2,931
2,303
2,1414
2,379
2,1440
2,186
2,421
2,915
1,958
2,1290
4,342
2,1126
2,1290
2,1303
1,1020
2,1342
2,1417
2,1065
1,958
2,1151
2,1819
2,932
4,1028
2,903
2,467
2,828
2,1321
2,975
2,1173
2,652
4,702
2,1097
2,701
2,835
2,366
1,1003
2,652
2,1563
2,1097
2,920
1,937
2,1073
2,1414
2,389
2,1439
1,1398
2,987
1,983
2,721
2,1230
2,1394
2,357
2,1274
2,1048
4,841
2,421
1,708
2,663
2,1235
4,744
2,216
2,648
2,887
2,984
2,707
2,518
2,685
2,1348
2,821
2,1235
2,1765
2,1059
2,1083
2,1486
2,1093
1,1337
2,1417
4,233
2,155
2,1628
2,682
2,1145
4,690
2,697
2,231
2,649
2,204
2,200
2,477
2,916
2,90
4,779
2,352
2,1034
2,1133
2,147
2,186
2,776
2,944
2,884
2,1392
2,875
2,698
2,1345
3,591
2,452
3,244
1,425
3,478
2,1396
2,1219
2,56
2,1505
2,1405
2,764
2,530
2,1540
2,485
2,1540
2,417
2,372
2,168
1,1453
1,1130
2,1563
2,1401
4,704
2,136
2,226
2,505
2,1401
2,207
2,359
2,1359
2,950
2,143
2,1097
2,607
2,1330
1,673
1,762
2,300
2,1822
2,1386
2,277
2,788
2,94
2,1183
2,248
1,470
2,391
2,1401
2,407
1,768
2,1018
2,916
2,871
2,623
2,633
2,505
4,406
2,1312
2,1277
2,1031
4,889
2,352
2,722
2,869
2,946
1,818
2,1263
2,1253
4,71
2,791
2,743
2,1377
2,286
2,875
2,706
2,1451
2,1103
2,423
2,1555
2,1357
1,1356
2,1069
2,732
2,1224
